Longitude,Latitude,Housing Median Age,Total Rooms,Total Bedrooms,Population,Households,Median Income,Median House Value,Ocean Proximity
-70.9016,42.397,5,15274,4962,14573,7237,10.7197,311553.25,NEAR OCEAN
-70.8621,42.2445,25,1297,646,31246,14524,13.6234,404796.21,NEAR BAY
-71.0189,42.3821,27,13556,5443,18926,8459,0.7493,25986.89,INLAND
-70.8712,42.281,16,25738,10037,3848,622,4.0404,213270.09,ISLAND
-71.0287,42.3405,37,27800,13866,9875,420,3.7786,212956.01,NEAR OCEAN
-71.0133,42.3078,19,5351,2075,32810,8156,1.5341,326692.13,INLAND
-70.8122,42.2925,32,27618,13668,27798,5347,12.3065,393806.93,INLAND
-70.8385,42.29,35,23009,8720,4389,903,10.7307,281080.35,ISLAND
-71.0738,42.3594,17,25284,7755,16050,1873,3.8553,160970.07,NEAR BAY
-71.144,42.3194,11,25245,11044,19081,1324,7.5574,369645.29,NEAR OCEAN
-70.8779,42.2381,2,25581,10541,5161,533,9.7288,40766.61,ISLAND
-71.1652,42.3928,31,32977,11188,23379,4027,2.2008,352540.38,ISLAND
-70.8222,42.3069,39,26533,12681,19520,1481,1.019,324435.4,RIVER
-71.1471,42.3698,27,16899,7483,3464,1308,12.0507,173095.28,RIVER
-71.0018,42.3326,1,20672,7190,5969,2770,13.9477,139831.54,NEAR BAY
-71.1553,42.3059,22,12773,5711,27373,6439,4.7646,122461.89,NEAR BAY
-71.0437,42.3291,41,22223,10044,138,32,8.7498,337426.22,ISLAND
-70.834,42.3508,28,36284,14195,23062,10851,9.2577,276603.69,ISLAND
-70.9751,42.3357,41,14260,5565,31751,15479,9.9815,402971.75,RIVER
-70.8404,42.3148,23,21474,8587,29667,8270,11.5471,335439.52,INLAND
-71.1759,42.3738,46,21787,8614,15125,7098,4.9991,121502.92,RIVER
-70.9923,42.3531,15,39133,18642,15431,4125,12.0039,193152.8,ISLAND
-70.8627,42.2728,45,14765,4883,11089,5198,2.86,474598.84,NEAR OCEAN
-71.1256,42.3021,40,22484,9396,1600,330,8.1275,338200.76,ISLAND
-71.1609,42.3619,37,23134,11094,15692,2169,2.5255,340906.01,INLAND
-71.1644,42.3923,50,17422,6766,11111,435,7.0737,470657.09,ISLAND
-71.0194,42.2513,52,7226,3424,267,3,2.0949,139830.26,INLAND
-70.8421,42.3793,22,35980,12150,14738,5404,11.1314,318427.31,RIVER
-70.8747,42.2387,23,32545,9987,4909,1989,8.2794,411168.41,NEAR BAY
-70.9023,42.2475,27,20824,6706,26478,4881,13.1105,388006.69,NEAR BAY
-71.0694,42.2521,43,13859,4699,19315,6679,9.2519,159384.91,NEAR OCEAN
-70.9262,42.2399,21,29357,11097,10810,1227,8.6863,427756.02,ISLAND
-71.0961,42.245,46,19050,8958,16752,2987,9.718,408383.95,ISLAND
-70.9995,42.2612,30,36269,18061,28245,13427,7.4175,71163.49,NEAR BAY
-71.1699,42.3065,19,20498,9120,10701,141,4.2516,227735.02,RIVER
-70.9625,42.3797,30,11106,4371,11250,1089,7.4084,68869.62,RIVER
-70.9844,42.3294,5,15657,7387,29519,4087,7.5466,150884.38,ISLAND
-71.0189,42.3187,16,122,57,19230,1103,11.7368,267179.32,NEAR OCEAN
-71.1511,42.3016,23,25879,8636,90,35,7.0839,32799.09,INLAND
-71.1685,42.2829,6,20262,10054,23022,1701,11.4388,163237.24,RIVER
-71.096,42.3674,21,35246,11952,16349,6201,12.2477,214447.51,NEAR OCEAN
-70.8366,42.2672,37,34616,14765,23740,9850,12.0414,67186.85,ISLAND
-70.9835,42.3321,41,38837,17432,13884,1587,14.7101,406191.54,NEAR OCEAN
-70.9357,42.3161,49,3199,1237,18662,6197,10.2317,365923.77,ISLAND
-71.097,42.3556,35,17073,5834,10092,3385,3.4111,212500.07,ISLAND
-71.145,42.331,47,25308,8958,11459,3600,13.6643,104496.28,NEAR OCEAN
-70.9255,42.3821,18,17130,7792,12587,3049,12.9642,490347.83,NEAR BAY
-70.9636,42.3486,49,29142,12377,35592,11119,9.6763,309513.11,ISLAND
-71.0912,42.3894,45,31567,14979,35535,5735,8.597,375498.1,INLAND
-70.9654,42.3596,17,33706,16059,24137,10145,3.4293,237809.41,INLAND
-70.91,42.3506,50,32493,12900,2270,227,1.455,303245.92,INLAND
-71.0094,42.2506,11,27631,9780,25285,9779,8.4908,227677.34,NEAR BAY
-71.0806,42.3451,7,34616,17286,33892,6164,12.2263,58420.2,INLAND
-70.848,42.3068,17,14609,5615,30405,1319,11.3123,346636.39,ISLAND
-70.8933,42.3497,14,28597,9168,22430,10939,6.1401,411978.5,ISLAND
-71.1544,42.2823,4,19059,6301,22295,5509,10.0475,34109.47,RIVER
-70.8129,42.3326,26,14571,5285,12490,2104,10.3783,288842.03,RIVER
-70.894,42.2607,44,36372,11188,25901,8393,8.2332,422355.31,ISLAND
-70.8712,42.3311,14,25890,12350,10994,1133,3.6001,114303.41,NEAR BAY
-71.1436,42.3598,32,2700,1034,18700,3108,9.829,94340.32,NEAR BAY
-70.9829,42.3152,3,10780,4914,23017,8701,7.3047,163817.07,INLAND
-71.1393,42.2409,47,16896,7995,21792,2147,7.1776,209510.56,NEAR OCEAN
-70.8685,42.3449,21,7474,2894,12605,3135,14.1224,88209.29,NEAR OCEAN
-71.1218,42.2428,49,3486,1416,22187,6148,4.8504,324795.24,ISLAND
-70.9439,42.3477,20,10006,3582,1938,963,12.4733,175228.54,NEAR OCEAN
-70.8796,42.243,23,18280,8802,24510,3184,11.0043,252718.19,INLAND
-70.9905,42.3196,28,38426,18009,20420,2912,7.7462,83970.18,INLAND
-70.8322,42.3668,46,8950,3541,9835,963,14.8361,175225.15,NEAR OCEAN
-71.1513,42.3782,28,18223,7140,24581,1414,8.9011,94091.41,NEAR OCEAN
-70.9148,42.3842,52,7916,2858,17019,7745,6.2409,393783.76,INLAND
-70.8614,42.3202,1,10536,3924,25427,8584,11.9649,399912.9,RIVER
-70.9814,42.2602,34,15475,7504,14754,1114,9.899,373424.89,RIVER
-70.9264,42.2745,40,35739,12094,25155,9435,12.68,457308.27,NEAR BAY
-71.1079,42.2575,34,428,202,28467,8200,4.7301,278583.95,INLAND
-70.9064,42.3764,15,12955,5423,34870,6232,4.6369,269709.53,NEAR BAY
-71.1616,42.3139,45,13039,6506,15662,4628,8.5435,253860.02,ISLAND
-70.9014,42.2316,34,7228,3210,21672,1669,5.8672,398630.9,ISLAND
-70.9982,42.2958,13,37344,12978,22956,2998,8.167,80716.22,ISLAND
-70.9377,42.3785,22,32661,11089,17482,7120,13.4364,319480.28,ISLAND
-70.933,42.2663,30,7956,3579,28181,11155,11.8269,360548.07,NEAR OCEAN
-70.9526,42.3357,16,5169,2239,19738,4268,12.3761,108197.87,NEAR BAY
-71.0688,42.3256,20,27915,11077,8127,3774,1.5874,462973.95,NEAR BAY
-70.8107,42.2945,28,25608,12203,6856,747,11.1441,320383.28,ISLAND
-71.1809,42.3355,14,11591,5044,19683,6734,1.3399,193110.18,RIVER
-71.0849,42.382,20,9251,4608,30568,4411,9.1381,81590.83,INLAND
-70.9105,42.3663,14,35027,17329,1058,311,1.0185,464305.5,NEAR BAY
-70.9405,42.3773,44,8779,3853,10810,1515,10.0793,231257.93,RIVER
-70.8888,42.2778,39,17831,5676,3776,375,3.7897,140727.13,NEAR BAY
-70.9362,42.3018,17,494,180,33178,9107,1.711,463679.56,ISLAND
-70.8628,42.26,17,32594,13119,15719,125,12.1042,366932.37,INLAND
-71.1207,42.3282,31,1101,408,9259,4559,10.6839,155885.92,INLAND
-71.009,42.3381,9,28274,11354,16319,5043,5.9292,259585.65,INLAND
-70.8309,42.3569,52,11088,4525,35500,2043,2.4376,288261.8,INLAND
-70.8976,42.3081,13,8826,3563,18121,7022,7.3641,231004.48,ISLAND
-71.0772,42.2519,32,26788,12516,14763,2078,11.9507,282264.29,ISLAND
-70.9076,42.3916,12,26868,8763,31976,13434,7.4765,269727.62,ISLAND
-70.9248,42.2353,13,11489,4805,9304,1797,12.0932,295866.44,NEAR OCEAN
-71.114,42.2818,10,33484,15248,33996,9077,8.1207,262387.31,ISLAND
-70.9856,42.3925,25,28945,14435,7646,172,3.2348,317527.8,NEAR BAY
-71.0741,42.3358,48,2351,1049,21707,2959,4.1904,495864.14,NEAR BAY
-71.1233,42.3866,18,36821,11120,2723,1287,11.2332,332157.64,NEAR OCEAN
-70.823,42.32,40,9062,2812,1209,397,14.3745,427402.7,RIVER
-71.0448,42.3942,9,23338,9996,11313,2114,9.7734,317891.7,INLAND
-71.1888,42.3297,1,19483,6585,4621,1078,8.0412,175984.6,INLAND
-70.9138,42.2969,48,6789,2573,8362,3709,1.5007,99132.48,NEAR OCEAN
-70.8688,42.2319,19,35223,17008,28899,5825,9.0143,347241.3,NEAR BAY
-70.8319,42.2505,1,17539,5571,27563,7250,13.2132,270394.49,INLAND
-70.99,42.2892,7,38340,18977,20105,4710,11.6045,129566.45,ISLAND
-70.9762,42.3395,36,38925,17406,19134,7764,7.2644,247326.28,ISLAND
-71.1679,42.3348,41,15759,6849,34071,8130,3.9745,433482.08,NEAR OCEAN
-70.9379,42.3037,32,2205,929,35462,11875,6.0285,187087.74,NEAR BAY
-71.1737,42.3894,30,6094,2858,26438,8033,8.0831,274856.92,NEAR OCEAN
-71.0284,42.34,46,4922,2389,20931,8512,11.2392,237488.13,INLAND
-70.9461,42.2728,3,9464,3789,24462,11947,5.3566,494827.44,ISLAND
-71.0075,42.3813,37,1846,861,16219,3001,4.8434,84689.98,NEAR BAY
-71.0374,42.3489,6,6807,3225,28361,12085,6.8844,200741.74,ISLAND
-71.1719,42.2741,51,18676,9170,29368,5410,7.3577,394363.94,ISLAND
-70.8974,42.2998,34,37378,17372,1034,131,11.2713,176166.87,INLAND
-71.1908,42.2921,38,12034,4199,11855,3412,6.6741,88562.24,NEAR OCEAN
-71.178,42.3347,30,35397,15645,14606,2508,5.094,33996.55,NEAR OCEAN
-71.0399,42.3839,27,31371,13006,35589,15338,11.504,437942.15,RIVER
-71.1005,42.2748,33,33692,16005,14332,6730,10.7769,403481.05,INLAND
-71.1163,42.3258,45,27694,10171,22057,2139,6.2756,162161.53,RIVER
-71.0512,42.3224,38,29206,10417,7207,3483,1.9235,446636.53,NEAR BAY
-71.0722,42.3624,44,30100,10179,26954,1205,12.6658,215079.96,NEAR BAY
-71.1788,42.3328,23,33257,12014,31355,3728,4.2325,103670.35,RIVER
-70.916,42.3101,51,18226,6450,19124,6187,13.0927,41520.59,NEAR OCEAN
-71.0661,42.2372,4,6923,2689,23732,4264,10.6291,424815.22,NEAR OCEAN
-71.0821,42.2942,27,6449,2178,16499,7519,8.6779,220911.37,INLAND
-71.0712,42.3183,10,29536,12493,19622,6592,14.4234,301014.61,INLAND
-71.1815,42.3443,1,21997,8783,7779,1917,8.0445,57558.82,NEAR OCEAN
-71.1647,42.2669,12,26245,10005,1298,429,12.4913,152245.78,ISLAND
-70.8182,42.2365,44,29366,11657,11299,1712,13.5104,235246.56,NEAR OCEAN
-71.0344,42.3428,12,18694,7387,32160,6333,13.0442,38885.39,INLAND
-70.9367,42.2713,49,8916,4337,4830,2027,11.8427,244750.18,ISLAND
-71.1801,42.3343,28,12863,4653,19808,2216,11.8303,55375.06,NEAR OCEAN
-70.932,42.2506,3,30226,14656,1439,248,7.658,495546.09,NEAR BAY
-70.8514,42.261,3,10573,4166,8983,3358,1.0937,181664.99,NEAR OCEAN
-71.1447,42.2301,52,25861,10162,32360,5705,4.977,34236.95,ISLAND
-70.9043,42.2919,21,26838,9956,21381,8313,13.765,285994.43,NEAR OCEAN
-70.8849,42.3679,45,1141,537,17543,5768,6.8235,463338.1,NEAR BAY
-71.034,42.2747,29,1469,612,19747,4222,5.6656,194841.89,NEAR OCEAN
-70.8805,42.3155,49,32454,15239,15932,4292,14.7726,460721.56,NEAR BAY
-70.8976,42.2875,17,6952,3463,9408,96,0.8018,310985.3,RIVER
-70.9885,42.3358,39,10993,4873,26364,5009,7.1799,455699.13,RIVER
-71.0534,42.2666,27,23591,8197,28972,1454,14.3024,410577.2,NEAR OCEAN
-71.1191,42.2333,26,34909,14007,32296,7326,2.4581,253673.2,INLAND
-70.9448,42.3303,25,17492,5720,25944,10686,5.8683,242881.77,INLAND
-70.858,42.3761,48,563,183,20395,8141,9.0343,322405.2,NEAR BAY
-71.1253,42.3283,52,35590,15294,28811,9293,3.0814,44804.0,RIVER
-71.0728,42.3291,14,14886,4519,23559,11064,14.6078,159637.5,NEAR BAY
-71.1149,42.2806,52,23012,7062,9806,2256,11.3083,144654.02,RIVER
-71.0466,42.3545,9,33394,16397,18664,201,14.4778,235890.13,NEAR BAY
-70.9413,42.3373,44,6223,2347,28443,10282,14.4048,223919.82,RIVER
-71.107,42.2403,25,14389,6108,19837,4053,12.7305,381154.37,NEAR OCEAN
-71.0664,42.3318,25,15296,6739,11032,4044,10.7475,292915.7,NEAR OCEAN
-70.8806,42.228,17,28104,8645,3365,59,5.0671,363808.37,NEAR OCEAN
-71.0879,42.2426,20,26324,11769,34221,14073,1.6106,132742.37,NEAR BAY
-70.836,42.3306,33,7627,3235,18276,7863,14.9982,133660.89,INLAND
-70.8692,42.2907,12,35424,15769,17263,6517,13.6739,240618.26,INLAND
-70.9775,42.3774,51,11024,4743,34338,4925,13.1364,110634.47,RIVER
-70.87,42.2612,48,33876,16425,30780,15335,4.7072,493756.68,NEAR OCEAN
-70.9739,42.2954,52,6031,2944,20212,7580,4.1232,277838.89,NEAR BAY
-71.0036,42.3941,23,39208,17789,26590,3395,7.7054,195479.18,NEAR OCEAN
-70.8565,42.3904,49,22326,6791,13624,5231,1.6751,153815.14,ISLAND
-70.9459,42.3949,23,658,283,34944,1353,10.5185,352626.13,NEAR BAY
-71.0285,42.3433,52,31596,11892,15840,901,8.4424,406614.51,INLAND
-71.1307,42.3571,35,35051,17035,25649,6992,7.64,139841.98,ISLAND
-71.1654,42.3261,46,2410,1131,1107,36,7.2816,490008.42,ISLAND
-70.8973,42.3418,20,19956,7730,20457,1606,11.394,63817.84,NEAR OCEAN
-70.945,42.3515,30,36213,16563,29817,1587,11.6901,444483.48,NEAR BAY
-71.0282,42.2437,27,19327,7040,18600,1743,3.7678,93739.45,NEAR BAY
-71.119,42.3516,35,39142,13986,28195,12144,14.7022,461514.64,NEAR OCEAN
-71.0924,42.2571,43,7103,2307,18093,3431,3.0813,426112.44,NEAR BAY
-71.1411,42.3362,48,15892,6817,34633,14815,7.8525,51164.27,INLAND
-71.183,42.3551,18,8412,4153,29214,8063,6.1417,203301.21,NEAR BAY
-70.877,42.3708,35,11754,5128,13413,4618,5.5547,75602.76,RIVER
-71.1312,42.3405,8,20940,6351,15133,7323,3.2088,104457.41,ISLAND
-71.1363,42.3322,35,12496,4418,8510,1940,3.5258,132150.94,NEAR OCEAN
-71.0,42.3268,3,33063,13203,9902,4148,12.6408,181273.14,INLAND
-71.1122,42.3887,21,10485,4014,3017,1192,6.6377,332312.88,INLAND
-70.9121,42.3779,11,2826,1365,11847,3808,1.5951,30510.78,INLAND
-71.0332,42.3776,31,31213,12201,24107,8263,6.9033,283072.11,NEAR OCEAN
-70.948,42.3415,27,25011,11767,3160,1022,12.4511,456461.8,NEAR OCEAN
-70.9747,42.3389,51,25651,12613,17202,5973,12.3705,294975.74,NEAR OCEAN
-70.8255,42.3139,25,20150,7602,18642,9262,10.2753,380080.03,RIVER
-70.8709,42.2897,51,2303,976,8357,1835,10.1522,208903.35,NEAR BAY
-71.1829,42.2978,2,17518,7630,33500,3855,12.66,229610.97,NEAR BAY
-71.0836,42.289,18,6898,2777,21195,7673,1.6392,188352.86,NEAR BAY
-70.9962,42.2614,33,26159,10221,12354,956,11.126,244272.48,ISLAND
-71.0611,42.2551,51,37910,16676,17594,1013,10.8365,217710.95,NEAR BAY
-70.94,42.3928,44,490,179,2710,97,5.907,148441.18,INLAND
-70.9793,42.3353,27,22301,8714,27939,10156,3.794,191971.8,ISLAND
-71.0982,42.3445,34,24864,12033,5454,1298,1.83,386731.97,NEAR BAY
-71.0621,42.327,28,27325,13226,35244,4220,0.9205,78949.14,NEAR BAY
-70.8329,42.3636,23,25518,12672,33573,6889,0.6127,74914.79,ISLAND
-71.1445,42.2337,43,2554,1020,9886,2004,5.7128,274378.23,INLAND
-71.1759,42.242,51,11896,4742,34347,15298,1.5013,365435.16,INLAND
-71.1741,42.2672,17,10458,5000,22128,5488,14.5549,295813.09,RIVER
-71.031,42.2289,6,7933,3420,21553,3038,14.1044,198622.39,NEAR BAY
-70.8391,42.2642,18,30443,13660,29042,323,7.5733,197108.97,ISLAND
-71.0968,42.3482,31,2757,1206,30749,3409,13.8082,461615.99,RIVER
-71.1104,42.3313,41,682,216,24153,10426,14.3211,485621.13,INLAND
-70.9465,42.3105,44,1038,371,26604,13114,13.8308,31230.9,INLAND
-70.8322,42.3209,2,13927,5269,3797,224,3.3901,313338.27,NEAR OCEAN
-70.9161,42.3569,25,18116,8922,24888,2999,8.1614,97179.74,RIVER
-70.9368,42.2634,45,14557,5190,33976,13552,11.5446,104481.07,RIVER
-70.924,42.3548,41,13054,4816,27043,5359,7.3215,331562.02,NEAR OCEAN
-71.1268,42.3764,25,38787,15693,32824,13857,14.359,448719.86,ISLAND
-71.161,42.2657,20,10626,3658,15434,5230,10.9276,184672.07,INLAND
-71.1673,42.285,36,23670,7273,27893,3207,1.0229,421099.23,RIVER
-70.9061,42.3155,16,18172,7447,3079,901,10.7403,471473.22,RIVER
-71.0738,42.3573,33,20043,6018,3773,105,10.289,436825.12,NEAR OCEAN
-71.0581,42.3559,15,15215,6417,19467,9345,1.513,109657.99,RIVER
-70.9793,42.24,40,20308,6466,21298,6584,11.2354,312043.35,NEAR BAY
-70.9743,42.3604,37,24046,11615,8757,1628,0.7785,17259.77,ISLAND
-71.0715,42.3345,1,28361,9708,14750,3863,12.2974,16266.33,NEAR OCEAN
-71.0729,42.2435,31,33435,10554,16751,496,2.5701,433164.77,INLAND
-71.0661,42.2943,4,995,367,18687,2076,12.5701,371058.2,INLAND
-70.974,42.3229,26,28042,10299,26595,11728,5.4175,368336.05,NEAR BAY
-71.1074,42.2656,48,22637,9128,13673,1659,0.8859,311598.15,NEAR OCEAN
-71.0467,42.3114,44,39250,19087,33118,7459,7.2678,160566.89,RIVER
-70.9322,42.2492,8,35426,16534,25265,2375,7.8087,352502.84,NEAR OCEAN
-71.0374,42.3002,22,1414,682,6667,2309,9.9278,28527.38,RIVER
-70.8967,42.3295,35,7311,3424,25508,12400,4.7459,351153.94,ISLAND
-71.1029,42.2883,48,33698,14177,23860,3159,11.544,458515.68,NEAR OCEAN
-70.8882,42.3216,7,32890,14281,7855,2202,12.9401,51805.82,NEAR OCEAN
-70.9607,42.2651,22,10960,3819,28928,6261,10.8453,51768.36,NEAR BAY
-71.0911,42.2764,3,26792,10118,1112,508,5.2183,340325.99,INLAND
-71.1642,42.2802,31,3422,1407,11599,116,2.5481,190730.79,NEAR OCEAN
-70.8198,42.3434,49,29280,11991,20005,4435,5.6617,416308.78,RIVER
-71.1783,42.39,4,16636,6712,14035,3974,6.9768,358157.32,NEAR BAY
-70.8746,42.2754,17,19893,8121,31220,4639,10.3453,252254.23,ISLAND
-71.0451,42.2673,2,37063,14349,26730,10085,4.9534,134203.58,ISLAND
-70.9967,42.2463,3,24390,7715,15840,1348,1.2416,215588.24,INLAND
-70.839,42.244,1,36219,15657,30152,12784,3.9902,244125.67,NEAR OCEAN
-70.9675,42.2402,34,22149,7530,9856,3043,13.9194,18446.61,INLAND
-71.181,42.2986,7,9583,4305,30584,9022,5.6801,133513.39,NEAR BAY
-71.1405,42.2627,45,25078,11247,30898,6616,14.1753,308823.24,NEAR BAY
-70.9994,42.3171,18,11127,4761,27217,439,11.4068,478512.75,ISLAND
-70.9617,42.2546,52,38449,13888,17278,7018,10.6425,278694.01,ISLAND
-70.9149,42.2997,50,1539,736,5208,652,3.972,322460.22,ISLAND
-70.8724,42.3582,7,25979,10781,31792,5032,2.5626,448608.01,RIVER
-71.1639,42.3137,48,31391,13914,6718,2953,1.2799,237799.57,RIVER
-70.8168,42.2994,12,3648,1302,18472,400,12.2192,129656.04,NEAR BAY
-70.8981,42.253,8,9731,3067,25035,358,0.5296,496083.73,NEAR OCEAN
-71.1584,42.3744,11,5663,1809,20829,4770,10.7097,206039.28,INLAND
-71.0018,42.2425,45,36937,12521,2589,959,10.6142,414192.35,ISLAND
-70.821,42.3122,26,26620,12500,5425,721,5.3678,430190.75,INLAND
-70.9726,42.3285,43,14421,6338,27653,4439,9.4758,494505.55,NEAR BAY
-70.8869,42.3878,52,4957,1637,25916,1865,5.2305,408533.6,NEAR OCEAN
-70.8202,42.3129,32,22989,11435,20372,8384,13.4185,424533.24,INLAND
-71.1579,42.3115,7,25075,8815,29547,5029,7.082,458267.0,NEAR OCEAN
-71.0164,42.3361,40,8985,3022,31775,11120,0.5728,415502.15,RIVER
-70.9004,42.2787,44,2728,940,28603,4130,3.5693,334607.64,RIVER
-71.0415,42.3738,46,16384,7125,19088,1448,14.305,194448.88,INLAND
-71.0549,42.3193,4,29430,8904,9202,2792,9.7287,169026.13,NEAR OCEAN
-70.959,42.2642,30,27832,10358,6281,3014,2.2855,112139.82,ISLAND
-71.1241,42.3481,37,37494,11695,26982,2132,6.4956,385221.39,RIVER
-70.9507,42.3599,36,7900,3747,16172,1955,3.1715,252230.6,INLAND
-70.9942,42.3141,43,1069,512,19691,1882,7.3747,294081.66,NEAR OCEAN
-70.9213,42.2768,5,3775,1882,17465,6812,12.941,282491.95,ISLAND
-71.1469,42.3958,19,12850,5674,19091,7222,4.5033,67613.21,INLAND
-70.8509,42.3271,35,18020,5630,12283,3723,12.1351,468537.7,NEAR OCEAN
-71.0815,42.2485,11,34809,11148,10939,2060,7.6993,468861.83,NEAR BAY
-70.9997,42.3305,9,5751,2289,16759,489,14.8743,83305.79,NEAR OCEAN
-71.0378,42.3369,35,35532,12600,35435,9235,8.0308,57795.59,RIVER
-70.845,42.3217,3,22536,10723,9110,3682,4.6543,160884.17,NEAR OCEAN
-70.8311,42.2825,7,32247,13050,23807,2962,9.9174,48128.06,ISLAND
-70.9454,42.3282,43,5762,2639,9115,3134,14.9076,171721.88,RIVER
-71.0191,42.3218,39,35829,12481,92,14,8.7608,357049.66,NEAR OCEAN
-70.9117,42.3297,25,12268,4089,17352,6477,6.4491,442826.09,NEAR BAY
-71.1666,42.2542,41,11233,4012,33187,10563,5.0004,329514.58,ISLAND
-70.9826,42.228,32,36778,11242,21859,6066,2.1023,42464.26,NEAR BAY
-71.1675,42.3556,40,20927,6369,15776,2143,4.7907,377818.62,RIVER
-70.992,42.2426,34,22716,10415,6331,1035,8.696,279679.0,INLAND
-71.1534,42.302,45,20876,9509,7631,735,12.6301,236321.82,NEAR OCEAN
-71.0807,42.3908,34,21589,10081,34068,7394,7.8969,108851.78,NEAR OCEAN
-71.1467,42.3942,8,36469,15256,2003,744,10.698,56971.3,ISLAND
-71.069,42.3235,36,35972,17128,3660,222,13.9531,285114.08,NEAR OCEAN
-71.0101,42.3808,18,5000,2240,21178,2280,14.2297,119666.21,ISLAND
-70.8371,42.2915,16,26055,11155,809,364,1.3152,142982.29,NEAR OCEAN
-71.1705,42.38,38,34224,15558,2216,1098,13.3433,380149.93,NEAR OCEAN
-71.0651,42.2566,6,23587,8567,27828,9754,5.9365,101809.64,ISLAND
-70.9991,42.2401,14,11729,5748,19386,1639,10.6793,116134.93,NEAR BAY
-71.0832,42.247,51,22496,6970,10679,2883,6.7539,398698.03,NEAR OCEAN
-70.9437,42.2422,21,35467,11293,29178,3897,0.6541,426782.47,NEAR BAY
-71.0666,42.2552,52,1739,831,10155,1877,9.5448,264924.41,INLAND
-71.0735,42.2867,7,6918,2078,14909,1326,5.6793,342970.99,INLAND
-71.1883,42.3879,16,14843,6490,19700,2145,8.0327,487522.59,NEAR OCEAN
-70.9537,42.3025,30,7633,2356,3862,1283,1.1327,477035.54,NEAR BAY
-71.0624,42.2292,42,38839,18133,17517,4438,1.4234,123823.95,ISLAND
-70.9229,42.2393,47,16047,5333,24902,7996,4.9681,314713.5,RIVER
-70.9348,42.2855,3,29039,12450,5742,2491,1.7079,177072.0,NEAR OCEAN
-70.8708,42.3358,7,7863,2736,13418,1809,13.3825,223072.66,RIVER
-71.0385,42.3542,42,7261,3316,4858,443,5.6586,111676.68,ISLAND
-70.9198,42.3127,18,21003,10027,11991,1272,3.7516,291028.92,ISLAND
-70.9913,42.3587,47,30176,13235,32971,9137,2.8016,399215.94,RIVER
-71.1794,42.2686,52,32251,14770,29017,12899,12.0957,316727.74,NEAR BAY
-70.8444,42.3728,36,17019,5143,29665,11882,2.0294,203406.11,NEAR OCEAN
-70.8423,42.3678,42,32800,16272,24205,1014,2.3709,288515.51,INLAND
-71.1544,42.3475,26,23697,11743,32191,10868,12.2296,34599.37,NEAR BAY
-71.0014,42.3436,26,14585,6521,14204,1668,8.0401,340924.21,ISLAND
-71.0622,42.3813,3,6869,2684,1101,163,8.9872,55859.79,NEAR BAY
-71.0931,42.3337,42,24252,7844,22936,9573,3.8716,250273.67,NEAR BAY
-70.9191,42.2393,10,5410,2214,12484,2863,0.7267,24348.98,NEAR BAY
-70.9506,42.2414,16,7767,3594,18767,8016,5.3022,250635.1,RIVER
-71.0359,42.2647,6,22553,8406,24515,8936,7.2024,123106.62,RIVER
-70.982,42.3863,4,941,358,34288,12943,4.8133,481802.73,ISLAND
-70.975,42.3222,9,24012,9585,28026,6739,7.552,496343.29,INLAND
-71.0623,42.3373,39,21205,9846,1117,256,11.9842,272463.3,NEAR BAY
-71.1287,42.3036,11,16756,5429,21593,10579,6.9936,119617.07,NEAR OCEAN
-71.1861,42.2372,5,1007,412,16890,2812,7.1068,40548.4,NEAR OCEAN
-71.164,42.3768,15,32123,13426,27638,12098,9.0929,125578.48,RIVER
-71.0415,42.3965,21,13304,4565,35677,2393,0.6659,237597.85,INLAND
-71.1506,42.2374,5,16916,6373,2497,1220,11.5372,433324.86,ISLAND
-70.9338,42.2639,27,3589,1667,28894,10866,5.586,217833.94,RIVER
-70.9898,42.2781,25,30892,9548,34892,4602,12.3523,146082.28,NEAR OCEAN
-71.1238,42.2603,8,32140,14406,24902,3418,12.044,290531.27,NEAR BAY
-70.9206,42.2345,7,9998,4575,12823,95,4.338,190458.95,INLAND
-71.0265,42.3459,45,32600,12246,4968,956,5.777,284071.17,INLAND
-70.9776,42.289,39,22412,7363,9475,1448,3.8598,224881.74,NEAR OCEAN
-71.0409,42.2565,29,21769,8652,4585,1710,1.8089,51653.33,ISLAND
-70.8106,42.3777,12,26419,8122,12721,4773,7.9366,321376.25,NEAR BAY
-71.0396,42.3253,26,32568,15294,35546,7725,11.5356,199340.88,INLAND
-71.0687,42.2882,41,33068,15302,5075,1141,8.9493,426762.81,ISLAND
-70.9005,42.2484,29,28071,12781,23751,11509,4.2074,270492.4,NEAR OCEAN
-70.8131,42.2796,1,14622,5134,16743,8072,1.5795,441950.24,NEAR BAY
-70.826,42.394,15,2455,1112,31872,15310,5.027,317113.83,ISLAND
-71.0907,42.2631,13,34074,16166,7141,2369,4.1405,76087.1,NEAR OCEAN
-70.8936,42.2976,34,20658,8145,14284,2570,12.769,331525.47,NEAR OCEAN
-70.9769,42.3001,1,23584,11555,20533,7348,13.4961,281228.14,NEAR OCEAN
-71.0401,42.3093,23,35219,15314,32186,4693,0.6554,397370.61,NEAR BAY
-70.9705,42.3411,14,37286,18216,27569,9580,10.7824,362716.5,INLAND
-70.8579,42.3412,38,37607,15540,26636,4004,4.4654,408838.9,INLAND
-71.1492,42.3545,31,35803,13518,30640,7771,7.8161,248215.57,RIVER
